ensembl,gene,DE.iPSC
ENSG00000022277,RTF2,1
ENSG00000139970,RTN1,1
ENSG00000176225,RTTN,1
ENSG00000176783,RUFY1,1
ENSG00000018189,RUFY3,1
ENSG00000108309,RUNDC3A,1
ENSG00000079102,RUNX1T1,1
ENSG00000124813,RUNX2,1
ENSG00000225855,RUSC1-AS1,1
ENSG00000198853,RUSC2,1
ENSG00000175792,RUVBL1,1
ENSG00000013392,RWDD2A,1
ENSG00000156253,RWDD2B,1
ENSG00000122481,RWDD3,1
ENSG00000160678,S100A1,1
ENSG00000196154,S100A4,1
ENSG00000166788,SAAL1,1
ENSG00000168061,SAC3D1,1
ENSG00000211456,SACM1L,1
ENSG00000151835,SACS,1
ENSG00000101115,SALL4,1
ENSG00000141858,SAMD1,1
ENSG00000130590,SAMD10,1
ENSG00000164483,SAMD3,1
ENSG00000156671,SAMD8,1
ENSG00000100347,SAMM50,1
ENSG00000136715,SAP130,1
ENSG00000161526,SAP30BP,1
ENSG00000079332,SAR1A,1
ENSG00000152700,SAR1B,1
ENSG00000205323,SARNP,1
ENSG00000031698,SARS,1
ENSG00000141504,SAT2,1
ENSG00000119042,SATB2,1
ENSG00000151748,SAV1,1
ENSG00000156304,SCAF4,1
ENSG00000213079,SCAF8,1
ENSG00000173611,SCAI,1
ENSG00000085365,SCAMP1,1
ENSG00000245556,SCAMP1-AS1,1
ENSG00000198794,SCAMP5,1
ENSG00000171222,SCAND1,1
ENSG00000140386,SCAPER,1
ENSG00000073060,SCARB1,1
ENSG00000138760,SCARB2,1
ENSG00000244486,SCARF2,1
ENSG00000143653,SCCPDH,1
ENSG00000104112,SCG3,1
ENSG00000164265,SCGB3A2,1
ENSG00000132330,SCLY,1
ENSG00000105711,SCN1B,1
ENSG00000007314,SCN4A,1
ENSG00000196876,SCN8A,1
ENSG00000169432,SCN9A,1
ENSG00000153130,SCOC,1
ENSG00000121064,SCPEP1,1
ENSG00000141295,SCRN2,1
ENSG00000159307,SCUBE1,1
ENSG00000142186,SCYL1,1
ENSG00000136021,SCYL2,1
ENSG00000000457,SCYL3,1
ENSG00000115884,SDC1,1
ENSG00000162512,SDC3,1
ENSG00000125775,SDCBP2,1
ENSG00000234684,SDCBP2-AS1,1
ENSG00000054282,SDCCAG8,1
ENSG00000132581,SDF2,1
ENSG00000078808,SDF4,1
ENSG00000167985,SDHAF2,1
ENSG00000204370,SDHD,1
ENSG00000146555,SDK1,1
ENSG00000069188,SDK2,1
ENSG00000100445,SDR39U1,1
ENSG00000184860,SDR42E1,1
ENSG00000139410,SDSL,1
ENSG00000166562,SEC11C,1
ENSG00000100003,SEC14L2,1
ENSG00000133488,SEC14L4,1
ENSG00000103184,SEC14L5,1
ENSG00000214491,SEC14L6,1
ENSG00000121542,SEC22A,1
ENSG00000100934,SEC23A,1
ENSG00000113615,SEC24A,1
ENSG00000150961,SEC24D,1
ENSG00000106803,SEC61B,1
ENSG00000025796,SEC63,1
ENSG00000187742,SECISBP2,1
ENSG00000091490,SEL1L3,1
ENSG00000198832,SELENOM,1
ENSG00000198843,SELENOT,1
ENSG00000075213,SEMA3A,1
ENSG00000075223,SEMA3C,1
ENSG00000153993,SEMA3D,1
ENSG00000170381,SEMA3E,1
ENSG00000001617,SEMA3F,1
ENSG00000010319,SEMA3G,1
ENSG00000185033,SEMA4B,1
ENSG00000082684,SEMA5B,1
ENSG00000163904,SENP2,1
ENSG00000112701,SENP6,1
ENSG00000138468,SENP7,1
ENSG00000166192,SENP8,1
ENSG00000086475,SEPHS1,1
ENSG00000186522,SEPT10,1
ENSG00000168385,SEPT2,1
ENSG00000100167,SEPT3,1
ENSG00000184702,SEPT5,1
ENSG00000184640,SEPT9,1
ENSG00000142864,SERBP1,1
ENSG00000132824,SERINC3,1
ENSG00000164300,SERINC5,1
ENSG00000021355,SERPINB1,1
ENSG00000124570,SERPINB6,1
ENSG00000170542,SERPINB9,1
ENSG00000132386,SERPINF1,1
ENSG00000167711,SERPINF2,1
ENSG00000130766,SESN2,1
ENSG00000119335,SET,1
ENSG00000099381,SETD1A,1
ENSG00000181555,SETD2,1
ENSG00000183576,SETD3,1
ENSG00000155542,SETD9,1
ENSG00000136169,SETDB2,1
ENSG00000099995,SF3A1,1
ENSG00000183431,SF3A3,1
ENSG00000115524,SF3B1,1
ENSG00000115128,SF3B6,1
ENSG00000198089,SFI1,1
ENSG00000116560,SFPQ,1
ENSG00000104332,SFRP1,1
ENSG00000120057,SFRP5,1
ENSG00000156398,SFXN2,1
ENSG00000163069,SGCB,1
ENSG00000127990,SGCE,1
ENSG00000118515,SGK1,1
ENSG00000167524,SGK494,1
ENSG00000198964,SGMS1,1
ENSG00000166224,SGPL1,1
ENSG00000126821,SGPP1,1
ENSG00000167037,SGSM1,1
ENSG00000197860,SGTB,1
ENSG00000111252,SH2B3,1
ENSG00000095370,SH2D3C,1
ENSG00000104611,SH2D4A,1
ENSG00000189410,SH2D5,1
ENSG00000183476,SH2D7,1
ENSG00000185437,SH3BGR,1
ENSG00000131171,SH3BGRL,1
ENSG00000087266,SH3BP2,1
ENSG00000140600,SH3GL3,1
ENSG00000035115,SH3YL1,1
ENSG00000161681,SHANK1,1
ENSG00000179526,SHARPIN,1
ENSG00000105251,SHD,1
ENSG00000178343,SHISA3,1
ENSG00000164054,SHISA5,1
ENSG00000237515,SHISA9,1
ENSG00000160410,SHKBP1,1
ENSG00000176974,SHMT1,1
ENSG00000182199,SHMT2,1
ENSG00000108061,SHOC2,1
ENSG00000146414,SHPRH,1
ENSG00000138771,SHROOM3,1
ENSG00000158352,SHROOM4,1
ENSG00000181788,SIAH2,1
ENSG00000185187,SIGIRR,1
ENSG00000142512,SIGLEC10,1
ENSG00000147955,SIGMAR1,1
ENSG00000142178,SIK1,1
ENSG00000120725,SIL1,1
ENSG00000139146,SINHCAF,1
ENSG00000105738,SIPA1L3,1
ENSG00000124523,SIRT5,1
ENSG00000077463,SIRT6,1
ENSG00000184990,SIVA1,1
ENSG00000177045,SIX5,1
ENSG00000005020,SKAP2,1
ENSG00000157933,SKI,1
ENSG00000204351,SKIV2L,1
ENSG00000113558,SKP1,1
ENSG00000126903,SLC10A3,1
ENSG00000164707,SLC13A4,1
ENSG00000141485,SLC13A5,1
ENSG00000110446,SLC15A3,1
ENSG00000155380,SLC16A1,1
ENSG00000112394,SLC16A10,1
ENSG00000174327,SLC16A13,1
ENSG00000163053,SLC16A14,1
ENSG00000147100,SLC16A2,1
ENSG00000141526,SLC16A3,1
ENSG00000170190,SLC16A5,1
ENSG00000165449,SLC16A9,1
ENSG00000101194,SLC17A9,1
ENSG00000165646,SLC18A2,1
ENSG00000146409,SLC18B1,1
ENSG00000117479,SLC19A2,1
ENSG00000135917,SLC19A3,1
ENSG00000079215,SLC1A3,1
ENSG00000105143,SLC1A6,1
ENSG00000146477,SLC22A3,1
ENSG00000197375,SLC22A5,1
ENSG00000213901,SLC23A3,1
ENSG00000074621,SLC24A1,1
ENSG00000185052,SLC24A3,1
ENSG00000100075,SLC25A1,1
ENSG00000102078,SLC25A14,1
ENSG00000122912,SLC25A16,1
ENSG00000182902,SLC25A18,1
ENSG00000183032,SLC25A21,1
ENSG00000258708,SLC25A21-AS1,1
ENSG00000151729,SLC25A4,1
ENSG00000075303,SLC25A40,1
ENSG00000181035,SLC25A42,1
ENSG00000077713,SLC25A43,1
ENSG00000164209,SLC25A46,1
ENSG00000005022,SLC25A5,1
ENSG00000225697,SLC26A6,1
ENSG00000140284,SLC27A2,1
ENSG00000083807,SLC27A5,1
ENSG00000198246,SLC29A3,1
ENSG00000117394,SLC2A1,1
ENSG00000146411,SLC2A12,1
ENSG00000125520,SLC2A4RG,1
ENSG00000142583,SLC2A5,1
ENSG00000136867,SLC31A2,1
ENSG00000117620,SLC35A3,1
ENSG00000176087,SLC35A4,1
ENSG00000138459,SLC35A5,1
ENSG00000157593,SLC35B2,1
ENSG00000124786,SLC35B3,1
ENSG00000116704,SLC35D1,1
ENSG00000130958,SLC35D2,1
ENSG00000182747,SLC35D3,1
ENSG00000175782,SLC35E3,1
ENSG00000100036,SLC35E4,1
ENSG00000115084,SLC35F5,1
ENSG00000213699,SLC35F6,1
ENSG00000123643,SLC36A1,1
ENSG00000137700,SLC37A4,1
ENSG00000134294,SLC38A2,1
ENSG00000139209,SLC38A4,1
ENSG00000017483,SLC38A5,1
ENSG00000177058,SLC38A9,1
ENSG00000133195,SLC39A11,1
ENSG00000104635,SLC39A14,1
ENSG00000138821,SLC39A8,1
ENSG00000168003,SLC3A2,1
ENSG00000136052,SLC41A2,1
ENSG00000114544,SLC41A3,1
ENSG00000149150,SLC43A1,1
ENSG00000070214,SLC44A1,1
ENSG00000129353,SLC44A2,1
ENSG00000142494,SLC47A1,1
ENSG00000211584,SLC48A1,1
ENSG00000088836,SLC4A11,1
ENSG00000164889,SLC4A2,1
ENSG00000033867,SLC4A7,1
ENSG00000050438,SLC4A8,1
ENSG00000169241,SLC50A1,1
ENSG00000132517,SLC52A1,1
ENSG00000185803,SLC52A2,1
ENSG00000132164,SLC6A11,1
ENSG00000196517,SLC6A9,1
ENSG00000130876,SLC7A10,1
ENSG00000151012,SLC7A11,1
ENSG00000250033,SLC7A11-AS1,1
ENSG00000013293,SLC7A14,1
ENSG00000103064,SLC7A6,1
ENSG00000090020,SLC9A1,1
ENSG00000065923,SLC9A7,1
ENSG00000197818,SLC9A8,1
ENSG00000172123,SLFN12,1
ENSG00000154760,SLFN13,1
ENSG00000166750,SLFN5,1
ENSG00000185985,SLITRK2,1
ENSG00000184564,SLITRK6,1
ENSG00000170545,SMAGP,1
ENSG00000112305,SMAP1,1
ENSG00000084070,SMAP2,1
ENSG00000080503,SMARCA2,1
ENSG00000127616,SMARCA4,1
ENSG00000153147,SMARCA5,1
ENSG00000136824,SMC2,1
ENSG00000198887,SMC5,1
ENSG00000163029,SMC6,1
ENSG00000166002,SMCO4,1
ENSG00000198952,SMG5,1
ENSG00000070366,SMG6,1
ENSG00000105771,SMG9,1
ENSG00000224531,SMIM13,1
ENSG00000188725,SMIM15,1
ENSG00000235453,SMIM27,1
ENSG00000214194,SMIM30,1
ENSG00000214046,SMIM7,1
ENSG00000128602,SMO,1
ENSG00000135587,SMPD2,1
ENSG00000136699,SMPD4,1
ENSG00000130768,SMPDL3B,1
ENSG00000198742,SMURF1,1
ENSG00000185669,SNAI3,1
ENSG00000092531,SNAP23,1
ENSG00000099940,SNAP29,1
ENSG00000143740,SNAP47,1
ENSG00000104976,SNAPC2,1
ENSG00000164975,SNAPC3,1
ENSG00000159210,SNF8,1
ENSG00000174365,SNHG11,1
ENSG00000250786,SNHG18,1
ENSG00000203875,SNHG5,1
ENSG00000245910,SNHG6,1
ENSG00000163877,SNIP1,1
ENSG00000202503,SNORD34,1
ENSG00000206630,SNORD60,1
ENSG00000221381,SNORD88B,1
ENSG00000221539,SNORD99,1
ENSG00000101298,SNPH,1
ENSG00000161981,SNRNP25,1
ENSG00000060688,SNRNP40,1
ENSG00000131876,SNRPA1,1
ENSG00000125870,SNRPB2,1
ENSG00000124562,SNRPC,1
ENSG00000125743,SNRPD2,1
ENSG00000100028,SNRPD3,1
ENSG00000182004,SNRPE,1
ENSG00000143977,SNRPG,1
ENSG00000172554,SNTG2,1
ENSG00000100138,SNU13,1
ENSG00000028528,SNX1,1
ENSG00000086300,SNX10,1
ENSG00000002919,SNX11,1
ENSG00000110025,SNX15,1
ENSG00000104497,SNX16,1
ENSG00000178996,SNX18,1
ENSG00000109762,SNX25,1
ENSG00000089006,SNX5,1
ENSG00000129515,SNX6,1
ENSG00000057252,SOAT1,1
ENSG00000246985,SOCS2-AS1,1
ENSG00000184557,SOCS3,1
ENSG00000112096,SOD2,1
ENSG00000120669,SOHLH2,1
ENSG00000154556,SORBS2,1
ENSG00000120896,SORBS3,1
ENSG00000115904,SOS1,1
ENSG00000124766,SOX4,1
ENSG00000167182,SP2,1
ENSG00000155761,SPAG17,1
ENSG00000061656,SPAG4,1
ENSG00000008294,SPAG9,1
ENSG00000133104,SPART,1
ENSG00000163071,SPATA18,1
ENSG00000167523,SPATA33,1
ENSG00000145375,SPATA5,1
ENSG00000132122,SPATA6,1
ENSG00000106686,SPATA6L,1
ENSG00000160284,SPATC1L,1
ENSG00000123352,SPATS2,1
ENSG00000196141,SPATS2L,1
ENSG00000161888,SPC24,1
ENSG00000152253,SPC25,1
ENSG00000118363,SPCS2,1
ENSG00000128487,SPECC1,1
ENSG00000152582,SPEF2,1
ENSG00000104133,SPG11,1
ENSG00000090487,SPG21,1
ENSG00000197912,SPG7,1
ENSG00000063176,SPHK2,1
ENSG00000163611,SPICE1,1
ENSG00000168005,SPINDOC,1
ENSG00000133710,SPINK5,1
ENSG00000134278,SPIRE1,1
ENSG00000204991,SPIRE2,1
ENSG00000134668,SPOCD1,1
ENSG00000152377,SPOCK1,1
ENSG00000198917,SPOUT1,1
ENSG00000118785,SPP1,1
ENSG00000157837,SPPL3,1
ENSG00000116096,SPR,1
ENSG00000198369,SPRED2,1
ENSG00000188766,SPRED3,1
ENSG00000167778,SPRYD3,1
ENSG00000176422,SPRYD4,1
ENSG00000197694,SPTAN1,1
ENSG00000070182,SPTB,1
ENSG00000115306,SPTBN1,1
ENSG00000137877,SPTBN5,1
ENSG00000100596,SPTLC2,1
ENSG00000196542,SPTSSB,1
ENSG00000161011,SQSTM1,1
ENSG00000072310,SREBF1,1
ENSG00000198911,SREBF2,1
ENSG00000075142,SRI,1
ENSG00000116649,SRM,1
ENSG00000248508,SRP14-AS1,1
ENSG00000143742,SRP9,1
ENSG00000135250,SRPK2,1
ENSG00000184343,SRPK3,1
ENSG00000167720,SRR,1
ENSG00000100104,SRRD,1
ENSG00000154548,SRSF12,1
ENSG00000161547,SRSF2,1
ENSG00000124193,SRSF6,1
ENSG00000141380,SS18,1
ENSG00000138385,SSB,1
ENSG00000157216,SSBP3,1
ENSG00000146700,SSC4D,1
ENSG00000138434,SSFA2,1
ENSG00000141298,SSH2,1
ENSG00000172830,SSH3,1
ENSG00000197558,SSPO,1
ENSG00000163479,SSR2,1
ENSG00000114850,SSR3,1
ENSG00000139874,SSTR1,1
ENSG00000160075,SSU72,1
ENSG00000117155,SSX2IP,1
ENSG00000100380,ST13,1
ENSG00000149418,ST14,1
ENSG00000126091,ST3GAL3,1
ENSG00000136840,ST6GALNAC4,1
ENSG00000101638,ST8SIA5,1
ENSG00000124356,STAMBP,1
ENSG00000133121,STARD13,1
ENSG00000010270,STARD3NL,1
ENSG00000246859,STARD4-AS1,1
ENSG00000159433,STARD9,1
ENSG00000115415,STAT1,1
ENSG00000138378,STAT4,1
ENSG00000173757,STAT5B,1
ENSG00000113739,STC2,1
ENSG00000157214,STEAP2,1
ENSG00000109689,STIM2,1
ENSG00000072786,STK10,1
ENSG00000118046,STK11,1
ENSG00000115661,STK16,1
ENSG00000164543,STK17A,1
ENSG00000134602,STK26,1
ENSG00000104375,STK3,1
ENSG00000152953,STK32B,1
ENSG00000130413,STK33,1
ENSG00000211455,STK38L,1
ENSG00000104435,STMN2,1
ENSG00000230873,STMND1,1
ENSG00000148175,STOM,1
ENSG00000243244,STON1,1
ENSG00000140022,STON2,1
ENSG00000165730,STOX1,1
ENSG00000001460,STPG1,1
ENSG00000082146,STRADB,1
ENSG00000203685,STUM,1
ENSG00000104915,STX10,1
ENSG00000117758,STX12,1
ENSG00000168818,STX18,1
ENSG00000166900,STX3,1
ENSG00000162236,STX5,1
ENSG00000135823,STX6,1
ENSG00000136854,STXBP1,1
ENSG00000164506,STXBP5,1
ENSG00000145087,STXBP5L,1
ENSG00000198252,STYX,1
ENSG00000127952,STYXL1,1
ENSG00000113387,SUB1,1
ENSG00000094975,SUCO,1
ENSG00000175600,SUGCT,1
ENSG00000105705,SUGP1,1
ENSG00000198075,SULT1C4,1
ENSG00000129103,SUMF2,1
ENSG00000184900,SUMO3,1
ENSG00000100242,SUN2,1
ENSG00000102710,SUPT20H,1
ENSG00000148290,SURF1,1
ENSG00000148291,SURF2,1
ENSG00000106868,SUSD1,1
ENSG00000143502,SUSD4,1
ENSG00000100647,SUSD6,1
ENSG00000152455,SUV39H2,1
ENSG00000159164,SV2A,1
ENSG00000165124,SVEP1,1
ENSG00000197321,SVIL,1
ENSG00000198168,SVIP,1
ENSG00000175854,SWI5,1
ENSG00000097096,SYDE2,1
ENSG00000165025,SYK,1
ENSG00000185666,SYN3,1
ENSG00000181392,SYNE4,1
ENSG00000127561,SYNGR3,1
ENSG00000078269,SYNJ2,1
ENSG00000171992,SYNPO,1
ENSG00000102003,SYP,1
ENSG00000213023,SYT3,1
ENSG00000132872,SYT4,1
ENSG00000134207,SYT6,1
ENSG00000055070,SZRD1,1
ENSG00000006128,TAC1,1
ENSG00000166863,TAC3,1
ENSG00000136463,TACO1,1
ENSG00000115353,TACR1,1
ENSG00000184292,TACSTD2,1
ENSG00000173011,TADA2B,1
ENSG00000171148,TADA3,1
ENSG00000147133,TAF1,1
ENSG00000166337,TAF10,1
ENSG00000135801,TAF5L,1
ENSG00000162227,TAF6L,1
ENSG00000149591,TAGLN,1
ENSG00000158710,TAGLN2,1
ENSG00000144834,TAGLN3,1
ENSG00000177156,TALDO1,1
ENSG00000115183,TANC1,1
ENSG00000183597,TANGO2,1
ENSG00000204267,TAP2,1
ENSG00000231925,TAPBP,1
ENSG00000139192,TAPBPL,1
ENSG00000169762,TAPT1,1
ENSG00000139546,TARBP2,1
ENSG00000185418,TARSL2,1
ENSG00000147687,TATDN1,1
ENSG00000203705,TATDN3,1
ENSG00000106052,TAX1BP1,1
ENSG00000213977,TAX1BP3,1
ENSG00000099992,TBC1D10A,1
ENSG00000108239,TBC1D12,1
ENSG00000095383,TBC1D2,1
ENSG00000054611,TBC1D22A,1
ENSG00000162065,TBC1D24,1
ENSG00000068354,TBC1D25,1
ENSG00000111490,TBC1D30,1
ENSG00000136111,TBC1D4,1
ENSG00000133138,TBC1D8B,1
ENSG00000109436,TBC1D9,1
ENSG00000197226,TBC1D9B,1
ENSG00000171530,TBCA,1
ENSG00000154114,TBCEL,1
ENSG00000183735,TBK1,1
ENSG00000177565,TBL1XR1,1
ENSG00000106638,TBL2,1
ENSG00000112592,TBP,1
ENSG00000154144,TBRG1,1
ENSG00000143178,TBX19,1
ENSG00000165929,TC2N,1
ENSG00000179152,TCAIM,1
ENSG00000173991,TCAP,1
ENSG00000187735,TCEA1,1
ENSG00000171703,TCEA2,1
ENSG00000116205,TCEANC2,1
ENSG00000140262,TCF12,1
ENSG00000081059,TCF7,1
ENSG00000152284,TCF7L1,1
ENSG00000148737,TCF7L2,1
ENSG00000101190,TCFL5,1
ENSG00000185339,TCN2,1
ENSG00000145022,TCTA,1
ENSG00000146221,TCTE1,1
ENSG00000204852,TCTN1,1
ENSG00000119977,TCTN3,1
ENSG00000241186,TDGF1,1
ENSG00000083544,TDRD3,1
ENSG00000180113,TDRD6,1
ENSG00000196116,TDRD7,1
ENSG00000182134,TDRKH,1
ENSG00000074219,TEAD2,1
ENSG00000205356,TECPR1,1
ENSG00000162062,TEDC2,1
ENSG00000172171,TEFM,1
ENSG00000092850,TEKT2,1
ENSG00000009694,TENM1,1
ENSG00000145934,TENM2,1
ENSG00000149256,TENM4,1
ENSG00000129566,TEP1,1
ENSG00000159648,TEPP,1
ENSG00000132604,TERF2,1
ENSG00000168769,TET2,1
ENSG00000121101,TEX14,1
ENSG00000133863,TEX15,1
ENSG00000182459,TEX19,1
ENSG00000136478,TEX2,1
ENSG00000151287,TEX30,1
ENSG00000090447,TFAP4,1
ENSG00000198176,TFDP1,1
ENSG00000114126,TFDP2,1
ENSG00000068323,TFE3,1
ENSG00000100109,TFIP11,1
ENSG00000003436,TFPI,1
ENSG00000072274,TFRC,1
ENSG00000088451,TGDS,1
ENSG00000163235,TGFA,1
ENSG00000140682,TGFB1I1,1
ENSG00000119699,TGFB3,1
ENSG00000120708,TGFBI,1
ENSG00000118707,TGIF2,1
ENSG00000125780,TGM3,1
ENSG00000152291,TGOLN2,1
ENSG00000137492,THAP12,1
ENSG00000174796,THAP6,1
ENSG00000184436,THAP7,1
ENSG00000137801,THBS1,1
ENSG00000169231,THBS3,1
ENSG00000113296,THBS4,1
ENSG00000159445,THEM4,1
ENSG00000130775,THEMIS2,1
ENSG00000113272,THG1L,1
ENSG00000144115,THNSL2,1
ENSG00000100296,THOC5,1
ENSG00000172009,THOP1,1
ENSG00000151090,THRB,1
ENSG00000187720,THSD4,1
ENSG00000144229,THSD7B,1
ENSG00000138050,THUMPD2,1
ENSG00000134077,THUMPD3,1
ENSG00000156299,TIAM1,1
ENSG00000066056,TIE1,1
ENSG00000078237,TIGAR,1
ENSG00000169989,TIGD4,1
ENSG00000111602,TIMELESS,1
ENSG00000099800,TIMM13,1
ENSG00000134375,TIMM17A,1
ENSG00000075336,TIMM21,1
ENSG00000104980,TIMM44,1
ENSG00000126953,TIMM8A,1
ENSG00000150779,TIMM8B,1
ENSG00000143155,TIPRL,1
ENSG00000167900,TK1,1
ENSG00000166548,TK2,1
ENSG00000149476,TKFC,1
ENSG00000160606,TLCD1,1
ENSG00000065717,TLE2,1
ENSG00000198586,TLK1,1
ENSG00000146872,TLK2,1
ENSG00000038295,TLL1,1
ENSG00000095587,TLL2,1
ENSG00000164342,TLR3,1
ENSG00000184277,TM2D3,1
ENSG00000213996,TM6SF2,1
ENSG00000064115,TM7SF3,1
ENSG00000100926,TM9SF1,1
ENSG00000135926,TMBIM1,1
ENSG00000139644,TMBIM6,1
ENSG00000149488,TMC2,1
ENSG00000141524,TMC6,1
ENSG00000133069,TMCC2,1
ENSG00000113119,TMCO6,1
ENSG00000099203,TMED1,1
ENSG00000086598,TMED2,1
ENSG00000166557,TMED3,1
ENSG00000158604,TMED4,1
ENSG00000117500,TMED5,1
ENSG00000134970,TMED7,1
ENSG00000179029,TMEM107,1
ENSG00000144868,TMEM108,1
ENSG00000110108,TMEM109,1
ENSG00000139173,TMEM117,1
ENSG00000183307,TMEM121B,1
ENSG00000152558,TMEM123,1
ENSG00000179178,TMEM125,1
ENSG00000171202,TMEM126A,1
ENSG00000166448,TMEM130,1
ENSG00000006118,TMEM132A,1
ENSG00000139364,TMEM132B,1
ENSG00000172663,TMEM134,1
ENSG00000181264,TMEM136,1
ENSG00000149483,TMEM138,1
ENSG00000164124,TMEM144,1
ENSG00000236144,TMEM147-AS1,1
ENSG00000168890,TMEM150A,1
ENSG00000249242,TMEM150C,1
ENSG00000178233,TMEM151B,1
ENSG00000011638,TMEM159,1
ENSG00000164180,TMEM161B,1
ENSG00000152128,TMEM163,1
ENSG00000174695,TMEM167A,1
ENSG00000163449,TMEM169,1
ENSG00000205269,TMEM170B,1
ENSG00000151353,TMEM18,1
ENSG00000164168,TMEM184C,1
ENSG00000164484,TMEM200A,1
ENSG00000188807,TMEM201,1
ENSG00000065600,TMEM206,1
ENSG00000146842,TMEM209,1
ENSG00000187049,TMEM216,1
ENSG00000187824,TMEM220,1
ENSG00000188051,TMEM221,1
ENSG00000186501,TMEM222,1
ENSG00000205084,TMEM231,1
ENSG00000160055,TMEM234,1
ENSG00000134490,TMEM241,1
ENSG00000215712,TMEM242,1
ENSG00000106771,TMEM245,1
ENSG00000106609,TMEM248,1
ENSG00000149582,TMEM25,1
ENSG00000238227,TMEM250,1
ENSG00000133678,TMEM254,1
ENSG00000070269,TMEM260,1
ENSG00000151135,TMEM263,1
ENSG00000112697,TMEM30A,1
ENSG00000121775,TMEM39B,1
ENSG00000145014,TMEM44,1
ENSG00000181458,TMEM45A,1
ENSG00000142188,TMEM50B,1
ENSG00000171729,TMEM51,1
ENSG00000178821,TMEM52,1
ENSG00000121900,TMEM54,1
ENSG00000116209,TMEM59,1
ENSG00000137842,TMEM62,1
ENSG00000137216,TMEM63B,1
ENSG00000180694,TMEM64,1
ENSG00000164983,TMEM65,1
ENSG00000175606,TMEM70,1
ENSG00000164841,TMEM74,1
ENSG00000125895,TMEM74B,1
ENSG00000177042,TMEM80,1
ENSG00000103978,TMEM87A,1
ENSG00000167874,TMEM88,1
ENSG00000183396,TMEM89,1
ENSG00000109084,TMEM97,1
ENSG00000006042,TMEM98,1
ENSG00000175348,TMEM9B,1
ENSG00000128872,TMOD2,1
ENSG00000137747,TMPRSS13,1
ENSG00000158164,TMSB15A,1
ENSG00000158427,TMSB15B,1
ENSG00000125247,TMTC4,1
ENSG00000139921,TMX1,1
ENSG00000125827,TMX4,1
ENSG00000041982,TNC,1
ENSG00000104689,TNFRSF10A,1
ENSG00000028137,TNFRSF1B,1
ENSG00000239697,TNFSF12,1
ENSG00000117586,TNFSF4,1
ENSG00000145901,TNIP1,1
ENSG00000168884,TNIP2,1
ENSG00000174292,TNK1,1
ENSG00000061938,TNK2,1
ENSG00000120332,TNN,1
ENSG00000083312,TNPO1,1
ENSG00000105576,TNPO2,1
ENSG00000064419,TNPO3,1
ENSG00000100354,TNRC6B,1
ENSG00000078687,TNRC6C,1
ENSG00000111077,TNS2,1
ENSG00000229980,TOB1-AS1,1
ENSG00000132773,TOE1,1
ENSG00000100284,TOM1,1
ENSG00000173726,TOMM20,1
ENSG00000025772,TOMM34,1
ENSG00000196683,TOMM7,1
ENSG00000160404,TOR2A,1
ENSG00000186283,TOR3A,1
ENSG00000141510,TP53,1
ENSG00000067369,TP53BP1,1
ENSG00000175274,TP53I11,1
ENSG00000115129,TP53I3,1
ENSG00000164938,TP53INP1,1
ENSG00000078900,TP73,1
ENSG00000076554,TPD52,1
ENSG00000129167,TPH1,1
ENSG00000111669,TPI1,1
ENSG00000143549,TPM3,1
ENSG00000166340,TPP1,1
ENSG00000134900,TPP2,1
ENSG00000176058,TPRN,1
ENSG00000169902,TPST1,1
ENSG00000088325,TPX2,1
ENSG00000136527,TRA2B,1
ENSG00000127191,TRAF2,1
ENSG00000056972,TRAF3IP2,1
ENSG00000175104,TRAF6,1
ENSG00000131653,TRAF7,1
ENSG00000171853,TRAPPC12,1
ENSG00000167515,TRAPPC2L,1
ENSG00000153339,TRAPPC8,1
ENSG00000167632,TRAPPC9,1
ENSG00000107614,TRDMT1,1
ENSG00000183479,TREX2,1
ENSG00000072657,TRHDE,1
ENSG00000236333,TRHDE-AS1,1
ENSG00000173334,TRIB1,1
ENSG00000101255,TRIB3,1
ENSG00000154370,TRIM11,1
ENSG00000204977,TRIM13,1
ENSG00000109654,TRIM2,1
ENSG00000122779,TRIM24,1
ENSG00000121060,TRIM25,1
ENSG00000204713,TRIM27,1
ENSG00000130726,TRIM28,1
ENSG00000119401,TRIM32,1
ENSG00000104228,TRIM35,1
ENSG00000152503,TRIM36,1
ENSG00000204599,TRIM39,1
ENSG00000146063,TRIM41,1
ENSG00000163462,TRIM46,1
ENSG00000132481,TRIM47,1
ENSG00000183718,TRIM52,1
ENSG00000248275,TRIM52-AS1,1
ENSG00000162722,TRIM58,1
ENSG00000121236,TRIM6,1
ENSG00000116525,TRIM62,1
ENSG00000100505,TRIM9,1
ENSG00000071539,TRIP13,1
ENSG00000136932,TRMO,1
ENSG00000104907,TRMT1,1
ENSG00000145331,TRMT10A,1
ENSG00000174173,TRMT10C,1
ENSG00000066651,TRMT11,1
ENSG00000173113,TRMT112,1
ENSG00000099899,TRMT2A,1
ENSG00000126814,TRMT5,1
ENSG00000072756,TRNT1,1
ENSG00000144935,TRPC1,1
ENSG00000133107,TRPC4,1
ENSG00000104447,TRPS1,1
ENSG00000196689,TRPV1,1
ENSG00000165832,TRUB1,1
ENSG00000167112,TRUB2,1
ENSG00000198860,TSEN15,1
ENSG00000170892,TSEN34,1
ENSG00000182173,TSEN54,1
ENSG00000123297,TSFM,1
ENSG00000135951,TSGA10,1
ENSG00000175513,TSGA10IP,1
