Gene.Symbol,Chromosome.GRCh38,Start.GRCh38,End.GRCh38,Strand.GRCh38,DE.Parental.iPSCs,DE.Hybrid.iPSCs,DE.Parental.CNCCs,DE.Hybrid.CNCCs
ADPRH,chr3,119579433,119589954,+,1,1,1,1
ADPRHL1,chr13,113421940,113453524,-,0,1,1,0
ADPRHL2,chr1,36088852,36093932,+,1,0,0,0
ADPRM,chr17,10697610,10712689,+,1,1,1,1
ADRA1A,chr8,26738113,26870994,-,1,1,0,0
ADRA1B,chr5,159916733,159989205,+,0,0,0,0
ADRA1D,chr20,4220631,4249012,-,1,0,1,0
ADRA2A,chr10,111077032,111080907,+,1,1,0,0
ADRA2B,chr2,96112875,96116245,-,1,0,0,1
ADRA2C,chr4,3766569,3768526,+,1,1,0,0
ADRB1,chr10,114044047,114046908,+,0,0,0,0
ADRB2,chr5,148826593,148828634,+,1,1,0,1
ADRB3,chr8,37962995,37966666,-,1,0,0,0
ADRM1,chr20,62302061,62308862,+,1,0,0,0
ADSL,chr22,40346500,40387408,+,1,0,0,0
ADSS,chr1,244408492,244452134,-,0,1,0,0
ADSSL1,chr14,104724197,104747325,+,1,1,1,1
ADTRP,chr6,11713523,11779628,-,1,1,0,0
AEBP1,chr7,44104320,44114565,+,0,0,0,0
AEBP2,chr12,19404101,19522239,+,0,0,0,1
AEN,chr15,88604601,88632281,+,1,1,0,0
AES,chr19,3052910,3063107,-,0,0,0,0
AFAP1,chr4,7758713,7939926,-,1,1,0,0
AFAP1-AS1,chr4,7754090,7778928,+,0,0,0,0
AFAP1L1,chr5,149271838,149343637,+,0,0,0,0
AFAP1L2,chr10,114280760,114404778,-,0,1,0,0
AFDN,chr6,167826872,167972023,+,0,0,0,0
AFDN-DT,chr6,167823890,167826796,-,0,0,0,0
AFF1,chr4,86934606,87141054,+,1,1,0,0
AFF1-AS1,chr4,86924894,86934850,-,0,0,0,0
AFF2,chrX,148500619,149000663,+,1,1,0,0
AFF3,chr2,99545861,100142583,-,0,0,1,1
AFF4,chr5,132875379,132963662,-,1,0,0,0
AFG1L,chr6,108294874,108525784,+,0,0,0,0
AFG3L1P,chr16,89972580,90000787,+,0,0,0,0
AFG3L2,chr18,12328944,12377309,-,1,1,0,0
AFG3L2P1,chr8,43251413,43272117,-,0,0,0,0
AFM,chr4,73481745,73504001,+,0,0,0,0
AFMID,chr17,78185102,78207702,+,1,1,0,0
AFP,chr4,73436219,73455785,+,1,0,0,0
AFTPH,chr2,64524305,64593005,+,0,0,0,0
AGA,chr4,177430774,177442503,-,1,1,0,0
AGAP1,chr2,235494089,236131800,+,0,0,0,0
AGAP1-IT1,chr2,235505751,235507566,+,0,0,0,0
AGAP10P,chr10,45678692,45700553,+,0,0,0,0
AGAP11,chr10,86970741,87010203,+,0,0,0,0
AGAP12P,chr10,48010132,48031640,-,0,0,0,0
AGAP2,chr12,57723765,57742201,-,0,0,1,0
AGAP2-AS1,chr12,57726240,57728356,+,0,0,0,0
AGAP3,chr7,151085831,151144436,+,0,0,0,0
AGAP4,chr10,45825592,45853877,-,0,0,0,0
AGAP5,chr10,73674275,73697796,-,0,0,0,0
AGAP6,chr10,49981196,50010500,+,0,0,0,0
AGAP7P,chr10,46109495,46131678,+,0,0,0,0
AGAP9,chr10,47501854,47523638,-,0,0,0,0
AGBL1,chr15,86079639,87031476,+,1,0,0,0
AGBL1-AS1,chr15,86296833,86316968,-,0,0,0,0
AGBL2,chr11,47659168,47715382,-,0,0,0,0
AGBL3,chr7,134986139,135135782,+,0,0,0,0
AGBL4,chr1,48520157,50023954,-,0,1,0,0
AGBL4-IT1,chr1,49374201,49472085,-,0,0,0,0
AGBL5,chr2,27051423,27070622,+,1,1,0,0
AGBL5-AS1,chr2,27049683,27050264,-,0,0,0,0
AGER,chr6,32180968,32184380,-,0,1,0,1
AGFG1,chr2,227472169,227561222,+,1,0,0,1
AGFG2,chr7,100539211,100568220,+,0,0,0,0
AGGF1,chr5,77030385,77065234,+,1,0,0,0
AGGF1P1,chr4,190040984,190044286,+,0,0,0,0
AGGF1P10,chr20,29430458,29433778,+,0,0,0,0
AGGF1P2,chr10,133641889,133643091,+,0,0,0,0
AGGF1P3,chr3,75653252,75655738,-,0,0,0,0
AGGF1P4,chr16,35389125,35390034,-,0,0,0,0
AGGF1P5,chr16,35420223,35421382,+,0,0,0,0
AGGF1P6,chr16,35489232,35490380,+,0,0,0,0
AGGF1P7,chr16,35547854,35548991,+,0,0,0,0
AGGF1P8,chr16,35258629,35259781,+,0,0,0,0
AGGF1P9,chr16,35347320,35348351,+,0,0,0,0
AGK,chr7,141551278,141662153,+,0,0,0,0
AGKP1,chrY,14639044,14641313,+,0,0,0,0
AGL,chr1,99850077,99924023,+,0,1,0,0
AGMAT,chr1,15571699,15585110,-,0,0,1,0
AGMO,chr7,15117223,15562015,-,0,0,0,0
AGO1,chr1,35869808,35929610,+,0,1,0,0
AGO2,chr8,140520151,140642406,-,0,0,0,0
AGO3,chr1,35925683,36056470,+,0,0,0,0
AGO4,chr1,35807624,35857890,+,0,0,0,0
AGPAT1,chr6,32168206,32178111,-,1,1,0,0
AGPAT2,chr9,136673143,136687459,-,1,1,0,0
AGPAT3,chr21,43865160,43987594,+,1,1,0,0
AGPAT4,chr6,161129980,161274108,-,0,0,1,0
AGPAT4-IT1,chr6,161160114,161161982,-,0,0,0,0
AGPAT5,chr8,6708357,6761503,+,1,1,0,0
AGPS,chr2,177392743,177543836,+,1,0,0,0
AGR2,chr7,16791811,16805114,-,0,0,0,0
AGR3,chr7,16854711,16881989,-,0,0,0,0
AGRN,chr1,1020102,1056119,+,0,0,0,0
AGRP,chr16,67482571,67483813,-,0,0,0,0
AGT,chr1,230702523,230714590,-,0,1,1,1
AGTPBP1,chr9,85546539,85742029,-,1,1,0,1
AGTR1,chr3,148697871,148743003,+,0,0,0,0
AGTR2,chrX,116170705,116174972,+,0,0,0,0
AGTRAP,chr1,11736085,11750771,+,1,1,0,0
AGXT,chr2,240868745,240879119,+,0,0,0,0
AGXT2,chr5,34998099,35048188,-,0,0,0,0
AHCTF1,chr1,246839098,246931978,-,0,0,0,0
AHCTF1P1,chr2,161499067,161507902,-,0,0,0,0
AHCY,chr20,34235012,34311976,-,0,0,0,1
AHCYL1,chr1,109984765,110023742,+,1,1,0,1
AHCYL2,chr7,129225014,129430211,+,0,1,0,0
AHCYP1,chr10,46223058,46224617,+,0,0,0,0
AHCYP2,chr9,120720573,120722157,+,0,0,0,0
AHCYP3,chr2,104394814,104396383,-,0,0,0,0
AHCYP4,chr2,138901242,138902832,-,0,0,0,0
AHCYP5,chr2,195582597,195584123,-,0,0,0,0
AHCYP6,chr11,85857001,85859157,+,0,0,0,0
AHCYP7,chr15,50417289,50418883,+,0,0,0,0
AHDC1,chr1,27534245,27604178,-,1,0,0,0
AHI1,chr6,135283972,135497771,-,1,1,0,0
AHNAK,chr11,62433542,62546860,-,0,0,0,1
AHNAK2,chr14,104937251,104978357,-,1,1,0,1
AHR,chr7,17298652,17346151,+,1,1,0,1
AHRR,chr5,304176,438291,+,0,0,0,0
AHSA1,chr14,77457877,77469472,+,0,1,0,0
AHSA2P,chr2,61177418,61188925,+,0,0,0,0
AHSG,chr3,186612923,186621318,+,0,0,0,0
AHSP,chr16,31527852,31528804,+,0,0,0,0
AICDA,chr12,8602166,8612970,-,0,0,0,0
AIDA,chr1,222668013,222712895,-,0,0,1,0
AIF1,chr6,31615209,31617025,+,1,1,0,0
AIF1L,chr9,131096476,131123152,+,0,0,0,0
AIFM1,chrX,130129362,130165887,-,1,1,0,1
AIFM1P1,chr10,18735675,18738829,+,0,0,0,0
AIFM2,chr10,70112267,70132934,-,0,0,0,0
AIFM3,chr22,20965130,20981360,+,1,1,1,1
AIG1,chr6,143059363,143343594,+,1,1,0,0
AIM2,chr1,159059226,159132351,-,1,1,0,1
AIMP1,chr4,106315610,106349225,+,0,0,0,0
AIMP1P1,chr20,14127331,14128413,+,0,0,0,0
AIMP2,chr7,6009251,6023834,+,0,0,0,0
AIP,chr11,67468179,67491108,+,0,0,0,1
AIPL1,chr17,6423737,6435199,-,1,1,0,1
AIRE,chr21,44285838,44298219,+,0,0,0,0
AIRN,chr6,160003291,160007664,-,0,0,0,0
AJAP1,chr1,4654775,4792518,+,0,1,0,0
AJM1,chr9,136842506,136847345,+,0,0,0,0
AJUBA,chr14,22971174,22982642,-,1,1,0,0
AK1,chr9,127866480,127885542,-,1,0,0,0
AK2,chr1,33007940,33036911,-,0,0,0,1
AK2P2,chr2,31823487,31823830,-,0,0,0,0
AK3,chr9,4709556,4742043,-,1,1,0,0
AK3P3,chr7,23129100,23129916,+,0,0,0,0
AK3P6,chr12,128942099,128945299,-,0,0,0,0
AK4,chr1,65147342,65232145,+,1,1,0,1
AK5,chr1,77281908,77559969,+,1,1,1,1
AK6,chr5,69351726,69370013,-,0,0,0,0
AK6P1,chr12,34230379,34250265,+,0,0,0,0
AK6P2,chr12,38078179,38086652,-,0,0,0,0
AK7,chr14,96392088,96489427,+,1,1,1,1
AK8,chr9,132725574,132878811,-,0,0,0,0
AK9,chr6,109492855,109691212,-,0,0,0,0
AKAIN1,chr18,5142911,5197752,-,0,0,0,0
AKAP1,chr17,57085192,57121349,+,1,0,0,0
AKAP10,chr17,19904302,19977856,-,0,0,0,0
AKAP11,chr13,42271470,42323267,+,0,0,0,0
AKAP12,chr6,151239815,151358559,+,1,1,0,1
AKAP13,chr15,85380616,85749358,+,1,0,0,1
AKAP14,chrX,119895973,119920716,+,1,0,0,0
AKAP17A,chrY,1591593,1602520,+,0,0,0,0
AKAP2,chr9,110048598,110172512,+,0,0,0,0
AKAP3,chr12,4615508,4649047,-,1,1,1,1
AKAP4,chrX,50190768,50201013,-,0,0,0,0
AKAP5,chr14,64465499,64474503,+,0,0,0,1
AKAP6,chr14,32203610,32833999,+,0,0,0,0
AKAP7,chr6,131125698,131283535,+,0,1,0,0
AKAP8,chr19,15353521,15379815,-,1,0,0,0
AKAP8L,chr19,15380048,15419121,-,0,0,0,0
AKAP8P1,chr9,11011744,11013098,+,0,0,0,0
AKAP9,chr7,91940867,92112908,+,0,0,0,0
AKIP1,chr11,8911117,8920079,+,0,0,0,0
AKIRIN1,chr1,38991244,39006065,+,0,1,0,0
AKIRIN2,chr6,87674860,87702267,-,0,0,0,0
AKIRIN2P1,chr4,149789958,149790966,+,0,0,0,0
AKNA,chr9,114334149,114398498,-,1,1,0,1
AKNAD1,chr1,108815898,108858242,-,0,0,0,0
AKR1A1,chr1,45550779,45570051,+,1,1,0,0
AKR1B1,chr7,134442350,134459239,-,1,0,0,0
AKR1B10,chr7,134527592,134541414,+,0,0,0,0
AKR1B10P1,chr10,67750229,67751429,+,0,0,0,0
AKR1B15,chr7,134549097,134579843,+,0,0,0,0
AKR1B1P1,chr1,224574401,224575588,+,0,0,0,0
AKR1B1P2,chr3,74135927,74137588,+,0,0,0,0
AKR1B1P3,chr11,16483357,16484709,-,0,0,0,0
AKR1B1P4,chr13,45687183,45688510,-,0,0,0,0
AKR1B1P5,chr14,59135119,59136451,-,0,0,0,0
AKR1B1P6,chr18,8545608,8546957,+,0,0,0,0
AKR1B1P7,chr19,33360126,33361408,-,0,0,0,0
AKR1B1P8,chrX,116043451,116044622,+,0,0,0,0
AKR1C1,chr10,4963262,4979967,+,0,0,0,0
AKR1C2,chr10,4987775,5018033,-,0,0,0,0
AKR1C3,chr10,5048766,5107686,+,1,0,1,1
AKR1C4,chr10,5196835,5218947,+,0,0,0,0
AKR1C6P,chr10,4871667,4916273,-,0,0,0,0
AKR1C8P,chr10,5154460,5185187,-,0,0,0,0
AKR1D1,chr7,138076432,138118304,+,0,0,0,0
AKR1D1P1,chr1,167519548,167536087,+,0,0,0,0
AKR1E2,chr10,4824554,4908421,+,0,0,0,0
AKR7A2,chr1,19302708,19312146,-,1,1,0,1
AKR7A2P1,chr1,112923350,112924673,+,0,0,0,0
AKR7A3,chr1,19274229,19289362,-,1,1,1,0
AKR7L,chr1,19259320,19274168,-,0,0,0,0
AKT1,chr14,104769349,104795743,-,0,1,0,1
AKT1S1,chr19,49869033,49878356,-,1,1,0,0
AKT2,chr19,40230317,40285531,-,1,1,0,0
AKT3,chr1,243488233,243851079,-,1,0,0,0
AKTIP,chr16,53491040,53504411,-,1,0,0,0
ALAD,chr9,113386312,113401338,-,1,1,1,1
ALAS1,chr3,52198083,52214327,+,1,0,0,0
ALAS2,chrX,55009055,55031064,-,0,1,0,0
ALB,chr4,73404239,73421484,+,1,1,0,1
ALCAM,chr3,105366713,105576913,+,1,1,0,1
ALDH16A1,chr19,49453216,49471050,+,0,0,0,0
ALDH18A1,chr10,95605929,95656901,-,1,1,0,1
ALDH1A1,chr9,72900662,72953317,-,1,0,0,0
ALDH1A2,chr15,57953424,58065923,-,0,0,0,0
ALDH1A3,chr15,100879692,100916626,+,1,1,1,1
ALDH1B1,chr9,38392664,38398665,+,1,1,1,0
ALDH1L1,chr3,126103561,126197758,-,1,0,0,1
ALDH1L1-AS1,chr3,126103640,126108069,+,0,0,0,0
ALDH1L1-AS2,chr3,126180065,126210169,+,0,0,0,0
ALDH1L2,chr12,105019784,105084609,-,1,1,0,0
ALDH2,chr12,111766887,111809985,+,1,0,0,0
ALDH3A1,chr17,19737984,19748433,-,1,1,0,0
ALDH3A2,chr17,19648146,19677596,+,1,1,0,0
ALDH3B1,chr11,68008547,68029282,+,1,0,0,0
ALDH3B2,chr11,67662162,67681224,-,0,0,0,0
ALDH4A1,chr1,18871430,18902799,-,1,1,0,0
ALDH5A1,chr6,24494969,24537207,+,1,1,0,0
ALDH6A1,chr14,74057662,74084493,-,1,0,0,0
ALDH7A1,chr5,126541841,126595390,-,1,1,1,1
ALDH7A1P1,chr5,77290184,77291997,+,0,0,0,0
ALDH7A1P3,chr7,150541564,150542126,-,0,0,0,0
ALDH7A1P4,chr10,62740990,62741394,-,0,0,0,0
ALDH8A1,chr6,134917390,134950122,-,0,0,0,0
ALDH9A1,chr1,165662212,165698663,-,0,1,0,0
ALDOA,chr16,30053090,30070420,+,1,0,0,0
ALDOAP1,chr3,52193045,52194991,+,0,0,0,0
ALDOAP2,chr10,125666680,125668056,-,0,0,0,0
ALDOB,chr9,101420560,101435780,-,0,0,0,0
ALDOC,chr17,28573115,28576963,-,1,0,0,0
ALG1,chr16,5071809,5087379,+,1,1,1,1
ALG10,chr12,34022281,34035296,+,0,1,0,0
ALG10B,chr12,38316679,38329726,+,0,0,0,0
ALG11,chr13,52012387,52029648,+,1,1,0,0
ALG12,chr22,49860163,49918469,-,1,0,0,0
ALG13,chrX,111680741,111764164,+,0,0,0,0
ALG14,chr1,94981565,95072974,-,1,0,1,0
ALG1L,chr3,125929272,125995394,-,1,0,0,0
ALG1L12P,chr8,12421019,12426339,+,0,0,0,0
ALG1L14P,chr4,9166343,9170878,-,0,0,0,0
ALG1L15P,chr3,156044129,156044950,-,0,0,0,0
ALG1L2,chr3,130081831,130103799,+,0,0,0,0
ALG1L6P,chr3,75415067,75424731,+,0,0,0,0
ALG1L7P,chr4,3935446,3945048,+,0,0,0,0
ALG1L9P,chr11,71794363,71813859,-,0,0,0,0
ALG2,chr9,99216425,99221964,-,1,1,1,0
ALG3,chr3,184242329,184258301,-,0,0,0,1
ALG3P1,chr5,5375632,5376844,-,0,0,0,0
ALG5,chr13,36949770,36999367,-,0,0,0,0
ALG6,chr1,63367590,63438562,+,1,1,0,0
ALG8,chr11,78100942,78139653,-,0,0,0,0
ALG9,chr11,111776096,111871581,-,0,0,0,0
ALK,chr2,29190992,29921611,-,1,1,0,1
ALKAL1,chr8,52534037,52565461,-,0,0,0,0
ALKAL2,chr2,279558,288872,-,0,0,0,0
ALKBH1,chr14,77672404,77708038,-,1,0,0,0
ALKBH2,chr12,109088188,109093631,-,0,0,0,0
ALKBH3,chr11,43880807,43920275,+,1,1,1,0
ALKBH3-AS1,chr11,43909289,43920944,-,0,0,0,0
ALKBH4,chr7,102456220,102464874,-,0,0,0,0
ALKBH5,chr17,18183553,18209954,+,1,1,0,1
ALKBH6,chr19,36009116,36014243,-,0,0,0,0
ALKBH7,chr19,6372433,6375250,+,0,0,0,1
ALKBH8,chr11,107502726,107565740,-,1,1,1,1
ALLC,chr2,3645368,3702671,+,0,0,0,0
ALMS1,chr2,73385758,73609919,+,0,0,1,0
ALMS1-IT1,chr2,73457103,73459482,+,0,0,0,0
ALMS1P1,chr2,73644919,73685572,+,0,0,0,0
ALOX12,chr17,6993791,7010736,+,1,1,0,0
ALOX12-AS1,chr17,6985123,7012334,-,0,0,0,0
ALOX12B,chr17,8072636,8087703,-,0,0,0,0
ALOX12P1,chr17,30529686,30541840,+,0,0,0,0
ALOX12P2,chr17,6853576,6900349,+,0,0,0,0
ALOX15,chr17,4630919,4641673,-,1,1,0,1
ALOX15B,chr17,8039040,8049134,+,0,0,0,0
ALOX15P1,chr17,6657719,6661382,+,0,0,0,0
ALOX15P2,chr9,92913137,92921754,+,0,0,0,0
ALOX5,chr10,45374166,45446121,+,1,1,0,0
ALOX5AP,chr13,30713478,30764428,+,0,0,0,0
ALOXE3,chr17,8095900,8118916,-,1,1,0,0
ALPI,chr2,232456112,232460745,+,0,0,0,0
ALPK1,chr4,112285995,112442618,+,0,0,1,1
ALPK2,chr18,58481247,58629357,-,0,0,0,1
ALPK3,chr15,84816680,84873482,+,1,1,0,1
ALPL,chr1,21508982,21578412,+,1,1,0,0
ALPP,chr2,232378534,232382889,+,0,0,0,0
ALPPL2,chr2,232406842,232410714,+,0,0,0,0
ALS2,chr2,201700263,201781172,-,1,0,0,0
ALS2CL,chr3,46668995,46693713,-,1,1,0,0
ALS2CR12,chr2,201288271,201364285,-,1,0,0,0
ALX1,chr12,85280258,85301784,+,0,0,1,0
ALX3,chr1,110060375,110070700,-,1,0,0,0
ALX4,chr11,44260728,44310166,-,0,0,0,0
ALYREF,chr17,81887835,81891622,-,1,0,0,0
AMACR,chr5,33986986,34008115,-,0,0,1,1
AMBN,chr4,70592258,70607288,+,0,0,0,0
AMBP,chr9,114060127,114078472,-,1,0,1,1
AMBRA1,chr11,46396412,46594069,-,1,0,0,0
AMD1,chr6,110814621,110895713,+,0,0,0,1
AMD1P2,chrY,155828096,155829827,-,0,0,0,0
AMD1P3,chr5,43586363,43588822,-,0,0,0,0
AMD1P4,chr6,11861426,11862699,-,0,0,0,0
AMDHD1,chr12,95943293,95968592,+,0,1,1,0
AMDHD2,chr16,2520345,2531422,+,0,0,0,1
AMELX,chrX,11293413,11304149,+,0,0,0,0
AMELY,chrY,6865918,6874056,-,0,0,0,0
AMER1,chrX,64185117,64205744,-,1,0,0,0
AMER2,chr13,25161679,25172451,-,0,0,0,0
AMER3,chr2,130754475,130768134,+,1,1,0,0
AMFR,chr16,56361452,56425538,-,0,0,0,0
AMH,chr19,2249279,2252073,+,1,1,1,1
AMHR2,chr12,53423855,53431672,+,0,0,0,0
AMIGO1,chr1,109504175,109509751,-,0,1,0,0
AMIGO2,chr12,47075707,47080826,-,1,1,1,1
AMIGO3,chr3,49716834,49719805,-,0,0,1,0
AMMECR1,chrX,110194186,110440233,-,0,0,0,0
AMMECR1L,chr2,127861630,127887575,-,0,0,0,0
AMN,chr14,102922430,102933597,+,1,1,0,0
AMN1,chr12,31671137,31729174,-,1,0,0,0
AMOT,chrX,112774877,112840946,-,0,0,0,0
AMOTL1,chr11,94706418,94876753,+,1,1,0,0
AMOTL2,chr3,134355345,134375417,-,0,0,0,0
AMPD1,chr1,114673098,114695618,-,0,0,0,0
AMPD2,chr1,109619813,109632055,+,1,1,0,0
AMPD3,chr11,10450321,10507579,+,0,0,0,1
AMPH,chr7,38383694,38631567,-,1,0,0,0
AMT,chr3,49416778,49422678,-,0,1,0,1
AMTN,chr4,70518572,70532743,+,0,0,0,0
AMY1A,chr1,103655519,103664551,+,0,0,0,0
AMY1B,chr1,103687415,103696452,-,0,0,0,0
AMY1C,chr1,103745430,103758692,+,0,0,0,0
AMY2A,chr1,103617332,103625780,+,0,0,0,0
AMY2B,chr1,103554644,103579534,+,0,0,0,0
AMYP1,chr1,103713720,103719905,+,0,0,0,0
AMZ1,chr7,2679522,2765187,+,0,0,0,0
AMZ2,chr17,68205486,68257164,+,0,0,0,0
AMZ2P1,chr17,64966550,64975585,-,0,0,0,0
AMZ2P2,chr6,158725690,158726808,-,0,0,0,0
ANAPC1,chr2,111766150,111884196,-,0,1,0,1
ANAPC10,chr4,144967117,145098541,-,1,1,0,1
ANAPC11,chr17,81890790,81900533,+,0,0,0,1
ANAPC13,chr3,134477704,134486023,-,1,0,0,0
ANAPC15,chr11,72106376,72112780,-,1,0,0,0
ANAPC16,chr10,72216000,72235860,+,1,1,0,1
ANAPC1P1,chr2,86861825,86895042,+,0,0,0,0
ANAPC2,chr9,137174784,137188605,-,1,0,0,0
ANAPC4,chr4,25377226,25418498,+,0,1,0,0
ANAPC5,chr12,121308245,121354209,-,1,1,0,0
ANAPC7,chr12,110372900,110403730,-,1,1,0,0
ANG,chr14,20684177,20694186,+,1,0,0,1
ANGEL1,chr14,76786473,76812940,-,0,0,0,0
ANGEL2,chr1,212992182,213015875,-,0,0,0,0
ANGPT1,chr8,107249482,107498055,-,1,1,0,0
ANGPT2,chr8,6499651,6563420,-,0,0,0,1
ANGPT4,chr20,869899,916368,-,1,0,0,0
ANGPTL1,chr1,178849535,178871080,-,1,0,0,1
ANGPTL2,chr9,127087349,127122765,-,0,0,0,0
ANGPTL3,chr1,62597487,62606305,+,0,0,0,0
ANGPTL4,chr19,8364127,8374375,+,1,1,0,0
ANGPTL5,chr11,101890674,101917050,-,0,0,0,0
ANGPTL6,chr19,10092337,10106407,-,0,0,0,0
ANGPTL7,chr1,11189289,11195981,+,0,0,0,0
ANGPTL8,chr19,11239619,11241943,+,0,0,0,0
ANHX,chr12,133218312,133236133,-,0,0,0,0
ANK1,chr8,41653225,41896762,-,1,0,0,1
ANK2,chr4,112706018,113383740,+,0,0,0,0
ANK3,chr10,60026298,60733526,-,0,1,0,0
ANKAR,chr2,189674292,189763059,+,1,1,0,0
ANKDD1A,chr15,64911902,64958700,+,0,0,1,1
ANKDD1B,chr5,75611289,75671846,+,0,0,0,0
ANKEF1,chr20,10034999,10056764,+,1,0,1,1
ANKFN1,chr17,56110935,56517016,+,0,0,0,0
ANKFY1,chr17,4163818,4263995,-,0,0,0,0
ANKH,chr5,14704800,14871785,-,0,0,1,1
ANKHD1,chr5,140401814,140539856,+,0,0,0,0
ANKHD1-EIF4EBP3,chr5,140401814,140549578,+,0,0,0,0
ANKIB1,chr7,92246223,92401773,+,0,0,0,0
ANKK1,chr11,113386014,113400418,+,0,0,0,0
ANKLE1,chr19,17281645,17287646,+,0,0,0,0
ANKLE2,chr12,132725667,132761888,-,0,0,0,0
ANKMY1,chr2,240468632,240561216,-,1,1,0,0
ANKMY2,chr7,16599776,16645817,-,0,0,0,0
ANKRA2,chr5,73552200,73565686,-,0,0,0,0
ANKRD1,chr10,90912100,90921275,-,1,0,0,0
ANKRD10,chr13,110878540,110915107,-,1,0,0,0
ANKRD11,chr16,89267619,89490561,-,0,0,0,0
ANKRD12,chr18,9136753,9285985,+,1,0,0,0
ANKRD13A,chr12,109999169,110039432,+,1,0,0,0
ANKRD13B,chr17,29589769,29615006,+,1,0,0,1
ANKRD13C,chr1,70259002,70354977,-,0,0,0,0
ANKRD13D,chr11,67289291,67302484,+,0,1,0,0
ANKRD16,chr10,5861726,5889897,-,1,1,0,0
ANKRD17,chr4,73073966,73259766,-,1,1,0,0
ANKRD18A,chr9,38566260,38620660,-,0,0,1,0
ANKRD18B,chr9,33524413,33575442,+,1,1,1,1
ANKRD18CP,chr9,97155893,97238742,-,0,0,0,0
ANKRD18DP,chr3,198057531,198080671,-,0,0,0,0
ANKRD19P,chr9,92809611,92838457,+,1,0,0,0
ANKRD2,chr10,97572441,97583896,+,1,0,0,0
ANKRD20A1,chr9,67859315,67902394,+,0,0,0,0
ANKRD20A11P,chr21,13943769,13980444,-,0,0,0,0
ANKRD20A16P,chr21,8877127,8881176,+,0,0,0,0
ANKRD20A17P,chr4,49501948,49506026,-,0,0,0,0
ANKRD20A18P,chr21,14064250,14069088,+,0,0,0,0
ANKRD20A19P,chr13,23907284,23949315,-,0,0,0,0
ANKRD20A2,chr9,40223285,40282358,+,0,0,0,0
ANKRD20A20P,chr9,64418110,64436159,+,0,0,0,0
ANKRD20A21P,chr20,30681105,30723916,-,0,0,0,0
ANKRD20A3,chr9,66093946,66154762,-,0,0,0,0
ANKRD20A4,chr9,64369563,64412691,+,0,0,0,0
ANKRD20A4-ANKRD20A20P,chr9,64369394,64469242,+,0,0,0,0
ANKRD20A5P,chr18,14179097,14227050,+,0,0,0,0
ANKRD20A6P,chrY,11173462,11173820,+,0,0,0,0
ANKRD20A7P,chr9,42852563,42895739,+,0,0,0,0
ANKRD20A8P,chr2,94760928,94857075,-,0,0,0,0
ANKRD20A9P,chr13,18811143,18871967,-,0,0,0,0
ANKRD22,chr10,88819899,88851975,-,0,0,0,0
ANKRD23,chr2,96837914,96844021,-,0,1,0,0
ANKRD24,chr19,4182618,4224814,+,0,1,1,1
ANKRD26,chr10,26938195,27100498,-,0,0,0,0
ANKRD26P1,chr16,46469337,46569097,-,0,0,0,0
ANKRD26P3,chr13,19262800,19344973,-,0,0,0,0
ANKRD27,chr19,32597001,32675215,-,1,0,0,0
ANKRD28,chr3,15667236,15859813,-,1,1,0,1
ANKRD29,chr18,23598926,23662914,-,0,0,1,0
ANKRD30A,chr10,37125754,37309298,+,0,0,0,0
ANKRD30B,chr18,14748240,14855465,+,0,0,0,0
ANKRD30BL,chr2,132147591,132257969,-,0,0,0,0
ANKRD30BP2,chr21,13038166,13118251,+,0,0,0,0
ANKRD30BP3,chr10,45154662,45186041,+,0,0,0,0
ANKRD31,chr5,75068297,75236922,-,0,0,0,0
ANKRD33,chr12,51888009,51891721,+,0,0,0,0
ANKRD33B,chr5,10564323,10657816,+,1,1,0,1
ANKRD34A,chr1,145959441,145964582,-,1,1,1,1
ANKRD34B,chr5,80556755,80570485,-,0,1,0,0
ANKRD34C,chr15,79282804,79298239,+,0,0,0,0
ANKRD34C-AS1,chr15,79191707,79283945,-,0,0,0,0
ANKRD35,chr1,145866560,145885866,-,0,0,0,1
ANKRD36,chr2,97113153,97264521,+,0,0,0,0
ANKRD36B,chr2,97492663,97590337,-,1,0,1,1
ANKRD36BP1,chr1,168245565,168247430,-,0,0,0,0
ANKRD36BP2,chr2,88765902,88806596,+,0,0,0,0
ANKRD36C,chr2,95849548,95992320,-,1,0,0,0
ANKRD36P1,chrY,26409387,26414931,+,0,0,0,0
ANKRD37,chr4,185396686,185400245,+,1,0,0,0
ANKRD39,chr2,96847985,96858019,-,0,0,0,0
ANKRD40,chr17,50693190,50707909,-,1,0,0,0
ANKRD42,chr11,83193739,83256099,+,1,1,0,0
ANKRD44,chr2,196962617,197310797,-,1,1,1,1
ANKRD44-IT1,chr2,197250858,197302519,-,0,0,0,0
ANKRD45,chr1,173608336,173705430,-,0,1,0,0
ANKRD46,chr8,100509752,100559786,-,1,1,1,1
ANKRD49,chr11,94493987,94499578,+,0,0,0,0
ANKRD50,chr4,124664048,124712732,-,1,1,0,1
ANKRD52,chr12,56237807,56258391,-,0,1,0,0
ANKRD53,chr2,70977183,70986677,+,0,0,0,0
ANKRD54,chr22,37830853,37849318,-,0,0,0,0
ANKRD54P1,chr10,45151242,45152157,-,0,0,0,0
ANKRD55,chr5,56099680,56233359,-,0,0,0,0
ANKRD6,chr6,89433178,89633834,+,0,0,1,1
ANKRD60,chr20,58216126,58228653,-,0,0,0,0
ANKRD61,chr7,6031376,6036552,+,0,0,0,0
