"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Resolution","Topic"
"GO:0000086","BP","GO:0000086","G2/M transition of mitotic cell cycle","25/108","269/17073",1.90127013451926e-22,9.68221816003934e-20,7.5200237162696e-20,"HSP90AA1/PSMA3/PSMB1/PSMB1/CCNB1/PSMB2/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B/PSMA4/PSMA5/PSMC5/CENPF/PSMB6/PSMB3/PSMB3/SKP1/PSMC3/CDK1",25,"9-Topic Analysis","Topic k6"
"GO:0031145","BP","GO:0031145","anaphase-promoting complex-dependent catabolic process","18/108","100/17073",1.20318056612064e-21,4.9017576263755e-19,3.80711661237753e-19,"UBE2C/PSMA3/PSMB1/PSMB1/UBE2S/CCNB1/PSMB2/CDC20/PTTG1/PSMA4/PSMA5/PSMC5/UBB/PSMB6/PSMB3/PSMB3/PSMC3/CDK1",18,"9-Topic Analysis","Topic k6"
"GO:1901987","BP","GO:1901987","regulation of cell cycle phase transition","29/108","474/17073",6.87397957789209e-21,2.33371606669436e-18,1.81255987817049e-18,"NPM1/HSP90AA1/PRMT1/UBE2C/PSMA3/PSMB1/PSMB1/CCNB1/PSMB2/CDC20/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B/PSMA4/PSMA5/PSMC5/CENPF/PSMB6/PSMB3/PSMB3/SKP1/PSMC3/CDK1",29,"9-Topic Analysis","Topic k6"
"GO:1901990","BP","GO:1901990","regulation of mitotic cell cycle phase transition","28/108","441/17073",1.34544171471728e-20,3.91523538982727e-18,3.04090059732341e-18,"HSP90AA1/PRMT1/UBE2C/PSMA3/PSMB1/PSMB1/CCNB1/PSMB2/CDC20/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B/PSMA4/PSMA5/PSMC5/CENPF/PSMB6/PSMB3/PSMB3/SKP1/PSMC3/CDK1",28,"9-Topic Analysis","Topic k6"
"GO:1903311","BP","GO:1903311","regulation of mRNA metabolic process","22/108","308/17073",2.46558908595776e-17,6.27800621011995e-15,4.87602683709804e-15,"NPM1/PSMA3/SRSF7/PSMB1/PSMB1/CCNB1/C1QBP/PSMB2/PRDX6/EXOSC8/MAGOH/PSMA4/PSMA5/PSMC5/UBB/SRSF3/RBM8A/PSMB6/SAP18/PSMB3/PSMB3/PSMC3",22,"9-Topic Analysis","Topic k6"
"GO:0006521","BP","GO:0006521","regulation of cellular amino acid metabolic process","13/108","78/17073",1.93588403921075e-15,4.38155087541366e-13,3.40308036366521e-13,"PSMA3/PSMB1/PSMB1/PSMB2/ODC1/PSMA4/PSMA5/PSMC5/PSMB6/PSMB3/PSMB3/PARK7/PSMC3",13,"9-Topic Analysis","Topic k6"
"GO:0043161","BP","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","21/108","372/17073",1.57831073852126e-14,3.21501897436781e-12,2.49705372631311e-12,"HSP90AB1/UBE2C/PSMA3/PSMB1/PSMB1/UBE2S/CCNB1/PSMB2/CDC20/PTTG1/PSMA4/PSMA5/PSMC5/UBB/PSMB6/PSMB3/PSMB3/SKP1/PARK7/PSMC3/CDK1",21,"9-Topic Analysis","Topic k6"
"GO:0006278","BP","GO:0006278","RNA-dependent DNA biosynthetic process","12/108","73/17073",2.92491001938507e-14,5.41640155407944e-12,4.20683230539307e-12,"HSP90AA1/HSP90AB1/CCT3/CCT6A/CCT5/CCT4/PTGES3/CCT7/CCT8/XRCC5/CCT2/PPIA",12,"9-Topic Analysis","Topic k6"
"GO:1903405","BP","GO:1903405","protein localization to nuclear body","7/108","10/17073",3.93147796747943e-14,5.72030044268257e-12,4.44286570309893e-12,"CCT3/CCT6A/CCT5/CCT4/CCT7/CCT8/CCT2",7,"9-Topic Analysis","Topic k6"
"GO:1904851","BP","GO:1904851","positive regulation of establishment of protein localization to telomere","7/108","10/17073",3.93147796747943e-14,5.72030044268257e-12,4.44286570309893e-12,"CCT3/CCT6A/CCT5/CCT4/CCT7/CCT8/CCT2",7,"9-Topic Analysis","Topic k6"
"GO:1904867","BP","GO:1904867","protein localization to Cajal body","7/108","10/17073",3.93147796747943e-14,5.72030044268257e-12,4.44286570309893e-12,"CCT3/CCT6A/CCT5/CCT4/CCT7/CCT8/CCT2",7,"9-Topic Analysis","Topic k6"
"GO:0033238","BP","GO:0033238","regulation of cellular amine metabolic process","13/108","99/17073",4.86993133559604e-14,6.61336675373943e-12,5.13649599817604e-12,"PSMA3/PSMB1/PSMB1/PSMB2/ODC1/PSMA4/PSMA5/PSMC5/PSMB6/PSMB3/PSMB3/PARK7/PSMC3",13,"9-Topic Analysis","Topic k6"
"GO:0010972","BP","GO:0010972","negative regulation of G2/M transition of mitotic cell cycle","13/108","102/17073",7.24906428769641e-14,9.22896497127349e-12,7.16798922658402e-12,"PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/PSMB6/PSMB3/PSMB3/SKP1/PSMC3/CDK1",13,"9-Topic Analysis","Topic k6"
"GO:0070203","BP","GO:0070203","regulation of establishment of protein localization to telomere","7/108","11/17073",1.07555826866378e-13,1.28877187839301e-11,1.00096846922703e-11,"CCT3/CCT6A/CCT5/CCT4/CCT7/CCT8/CCT2",7,"9-Topic Analysis","Topic k6"
"GO:1901991","BP","GO:1901991","negative regulation of mitotic cell cycle phase transition","17/108","235/17073",1.16049318681237e-13,1.31329145640933e-11,1.0200124326193e-11,"PRMT1/PSMA3/PSMB1/PSMB1/CCNB1/PSMB2/CDC20/PSMA4/PSMA5/PSMC5/CENPF/PSMB6/PSMB3/PSMB3/SKP1/PSMC3/CDK1",17,"9-Topic Analysis","Topic k6"
"GO:0071897","BP","GO:0071897","DNA biosynthetic process","16/108","200/17073",1.36029968558793e-13,1.45838445239085e-11,1.13270383791616e-11,"HSP90AA1/HSP90AB1/CCT3/TYMS/CCT6A/CCT5/CCT4/UBB/PTGES3/CENPF/CCT7/CCT8/PHB/XRCC5/CCT2/PPIA",16,"9-Topic Analysis","Topic k6"
"GO:0010498","BP","GO:0010498","proteasomal protein catabolic process","21/108","423/17073",1.95238787097236e-13,1.98850704658535e-11,1.5444415631955e-11,"HSP90AB1/UBE2C/PSMA3/PSMB1/PSMB1/UBE2S/CCNB1/PSMB2/CDC20/PTTG1/PSMA4/PSMA5/PSMC5/UBB/PSMB6/PSMB3/PSMB3/SKP1/PARK7/PSMC3/CDK1",21,"9-Topic Analysis","Topic k6"
"GO:0070202","BP","GO:0070202","regulation of establishment of protein localization to chromosome","7/108","12/17073",2.56797421234924e-13,2.27433194371974e-11,1.76643718130934e-11,"CCT3/CCT6A/CCT5/CCT4/CCT7/CCT8/CCT2",7,"9-Topic Analysis","Topic k6"
"GO:1904816","BP","GO:1904816","positive regulation of protein localization to chromosome, telomeric region","7/108","12/17073",2.56797421234924e-13,2.27433194371974e-11,1.76643718130934e-11,"CCT3/CCT6A/CCT5/CCT4/CCT7/CCT8/CCT2",7,"9-Topic Analysis","Topic k6"
"GO:1990173","BP","GO:1990173","protein localization to nucleoplasm","7/108","12/17073",2.56797421234924e-13,2.27433194371974e-11,1.76643718130934e-11,"CCT3/CCT6A/CCT5/CCT4/CCT7/CCT8/CCT2",7,"9-Topic Analysis","Topic k6"
"GO:1902750","BP","GO:1902750","negative regulation of cell cycle G2/M phase transition","13/108","113/17073",2.81030676022193e-13,2.38524786273837e-11,1.85258379851472e-11,"PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/PSMB6/PSMB3/PSMB3/SKP1/PSMC3/CDK1",13,"9-Topic Analysis","Topic k6"
"GO:0031146","BP","GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","12/108","88/17073",3.02134316436692e-13,2.46179041032616e-11,1.91203316886041e-11,"PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/PSMB6/PSMB3/PSMB3/SKP1/PSMC3",12,"9-Topic Analysis","Topic k6"
"GO:1901988","BP","GO:1901988","negative regulation of cell cycle phase transition","17/108","250/17073",3.19206786553501e-13,2.5008624008057e-11,1.9423797578539e-11,"PRMT1/PSMA3/PSMB1/PSMB1/CCNB1/PSMB2/CDC20/PSMA4/PSMA5/PSMC5/CENPF/PSMB6/PSMB3/PSMB3/SKP1/PSMC3/CDK1",17,"9-Topic Analysis","Topic k6"
"GO:1904814","BP","GO:1904814","regulation of protein localization to chromosome, telomeric region","7/108","13/17073",5.53513609089163e-13,4.17595267301713e-11,3.24339553396106e-11,"CCT3/CCT6A/CCT5/CCT4/CCT7/CCT8/CCT2",7,"9-Topic Analysis","Topic k6"
"GO:0070498","BP","GO:0070498","interleukin-1-mediated signaling pathway","13/108","120/17073",6.18208501405934e-13,4.49746684772817e-11,3.49311044215458e-11,"PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/UBB/PSMB6/PSMB3/PSMB3/SKP1/PSMC3",13,"9-Topic Analysis","Topic k6"
"GO:0007004","BP","GO:0007004","telomere maintenance via telomerase","11/108","71/17073",7.1954919176804e-13,5.0542127711431e-11,3.92552608068009e-11,"HSP90AA1/HSP90AB1/CCT3/CCT6A/CCT5/CCT4/PTGES3/CCT7/CCT8/XRCC5/CCT2",11,"9-Topic Analysis","Topic k6"
"GO:0006403","BP","GO:0006403","RNA localization","16/108","226/17073",9.04751534370609e-13,6.14326291837644e-11,4.77137388125974e-11,"RAN/SRSF7/CCT3/EIF5A/CCT6A/CCT5/DDX39A/MAGOH/CCT4/SSB/RTRAF/SRSF3/RBM8A/CCT7/CCT8/CCT2",16,"9-Topic Analysis","Topic k6"
"GO:0061418","BP","GO:0061418","regulation of transcription from RNA polymerase II promoter in response to hypoxia","12/108","97/17073",1.00062303201501e-12,6.57506166520828e-11,5.10674504963856e-11,"PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/UBB/PSMB6/PSMB3/PSMB3/PSMC3",12,"9-Topic Analysis","Topic k6"
"GO:0010948","BP","GO:0010948","negative regulation of cell cycle process","19/108","367/17073",1.49907786368256e-12,9.5425675260043e-11,7.41155930629898e-11,"NPM1/HSP90AB1/PRMT1/PSMA3/PSMB1/PSMB1/CCNB1/PSMB2/CDC20/PSMA4/PSMA5/PSMC5/CENPF/PSMB6/PSMB3/PSMB3/SKP1/PSMC3/CDK1",19,"9-Topic Analysis","Topic k6"
"GO:2000573","BP","GO:2000573","positive regulation of DNA biosynthetic process","11/108","77/17073",1.81963620466361e-12,1.10688488760643e-10,8.59699757678974e-11,"HSP90AA1/HSP90AB1/CCT3/CCT6A/CCT5/CCT4/PTGES3/CCT7/CCT8/XRCC5/CCT2",11,"9-Topic Analysis","Topic k6"
"GO:0060218","BP","GO:0060218","hematopoietic stem cell differentiation","12/108","102/17073",1.84752509467936e-12,1.10688488760643e-10,8.59699757678974e-11,"PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/PSMB6/XRCC5/PSMB3/PSMB3/PSMC3",12,"9-Topic Analysis","Topic k6"
"GO:0070200","BP","GO:0070200","establishment of protein localization to telomere","7/108","16/17073",3.63307275637505e-12,2.04520369630818e-10,1.58847694264072e-10,"CCT3/CCT6A/CCT5/CCT4/CCT7/CCT8/CCT2",7,"9-Topic Analysis","Topic k6"
"GO:1904874","BP","GO:1904874","positive regulation of telomerase RNA localization to Cajal body","7/108","16/17073",3.63307275637505e-12,2.04520369630818e-10,1.58847694264072e-10,"CCT3/CCT6A/CCT5/CCT4/CCT7/CCT8/CCT2",7,"9-Topic Analysis","Topic k6"
"GO:0010833","BP","GO:0010833","telomere maintenance via telomere lengthening","11/108","82/17073",3.71490116658825e-12,2.04520369630818e-10,1.58847694264072e-10,"HSP90AA1/HSP90AB1/CCT3/CCT6A/CCT5/CCT4/PTGES3/CCT7/CCT8/XRCC5/CCT2",11,"9-Topic Analysis","Topic k6"
"GO:0044106","BP","GO:0044106","cellular amine metabolic process","13/108","142/17073",5.47764249039199e-12,2.93630467182329e-10,2.28058079309118e-10,"PSMA3/PSMB1/PSMB1/PSMB2/ODC1/PSMA4/PSMA5/PSMC5/PSMB6/PSMB3/PSMB3/PARK7/PSMC3",13,"9-Topic Analysis","Topic k6"
"GO:0043488","BP","GO:0043488","regulation of mRNA stability","14/108","184/17073",1.00188235023774e-11,5.10525765618067e-10,3.96517182504692e-10,"NPM1/PSMA3/PSMB1/PSMB1/PSMB2/EXOSC8/PSMA4/PSMA5/PSMC5/UBB/PSMB6/PSMB3/PSMB3/PSMC3",14,"9-Topic Analysis","Topic k6"
"GO:0009308","BP","GO:0009308","amine metabolic process","13/108","149/17073",1.01471583477519e-11,5.10525765618067e-10,3.96517182504692e-10,"PSMA3/PSMB1/PSMB1/PSMB2/ODC1/PSMA4/PSMA5/PSMC5/PSMB6/PSMB3/PSMB3/PARK7/PSMC3",13,"9-Topic Analysis","Topic k6"
"GO:0070198","BP","GO:0070198","protein localization to chromosome, telomeric region","8/108","30/17073",1.02756781494064e-11,5.10525765618067e-10,3.96517182504692e-10,"CCT3/CCT6A/CCT5/CCT4/CCT7/CCT8/XRCC5/CCT2",8,"9-Topic Analysis","Topic k6"
"GO:1902036","BP","GO:1902036","regulation of hematopoietic stem cell differentiation","11/108","91/17073",1.19780395590845e-11,5.80934918615599e-10,4.51202843541454e-10,"PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/PSMB6/PSMB3/PSMB3/PSMC3",11,"9-Topic Analysis","Topic k6"
"GO:0050821","BP","GO:0050821","protein stabilization","14/108","190/17073",1.5471726073348e-11,7.32928046776973e-10,5.69253470948397e-10,"GAPDH/HSP90AA1/HSP90AB1/HSPD1/CCT3/CCT6A/CCT5/CCT4/PTGES3/CCT7/CCT8/PHB/CCT2/PARK7",14,"9-Topic Analysis","Topic k6"
"GO:0043487","BP","GO:0043487","regulation of RNA stability","14/108","194/17073",2.04978218127528e-11,9.48955978013124e-10,7.37038903937021e-10,"NPM1/PSMA3/PSMB1/PSMB1/PSMB2/EXOSC8/PSMA4/PSMA5/PSMC5/UBB/PSMB6/PSMB3/PSMB3/PSMC3",14,"9-Topic Analysis","Topic k6"
"GO:1904872","BP","GO:1904872","regulation of telomerase RNA localization to Cajal body","7/108","20/17073",2.41126843717725e-11,1.09150084589557e-09,8.47751218965476e-10,"CCT3/CCT6A/CCT5/CCT4/CCT7/CCT8/CCT2",7,"9-Topic Analysis","Topic k6"
"GO:0045930","BP","GO:0045930","negative regulation of mitotic cell cycle","17/108","334/17073",3.29859936244344e-11,1.40951796647042e-09,1.09475002124127e-09,"PRMT1/PSMA3/PSMB1/PSMB1/CCNB1/PSMB2/CDC20/PSMA4/PSMA5/PSMC5/CENPF/PSMB6/PSMB3/PSMB3/SKP1/PSMC3/CDK1",17,"9-Topic Analysis","Topic k6"
"GO:0038093","BP","GO:0038093","Fc receptor signaling pathway","14/108","201/17073",3.30294227375876e-11,1.40951796647042e-09,1.09475002124127e-09,"HSP90AA1/HSP90AB1/PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/PSMB6/PSMB3/PSMB3/SKP1/PSMC3",14,"9-Topic Analysis","Topic k6"
"GO:0070199","BP","GO:0070199","establishment of protein localization to chromosome","7/108","21/17073",3.59818037586951e-11,1.40951796647042e-09,1.09475002124127e-09,"CCT3/CCT6A/CCT5/CCT4/CCT7/CCT8/CCT2",7,"9-Topic Analysis","Topic k6"
"GO:0090670","BP","GO:0090670","RNA localization to Cajal body","7/108","21/17073",3.59818037586951e-11,1.40951796647042e-09,1.09475002124127e-09,"CCT3/CCT6A/CCT5/CCT4/CCT7/CCT8/CCT2",7,"9-Topic Analysis","Topic k6"
"GO:0090671","BP","GO:0090671","telomerase RNA localization to Cajal body","7/108","21/17073",3.59818037586951e-11,1.40951796647042e-09,1.09475002124127e-09,"CCT3/CCT6A/CCT5/CCT4/CCT7/CCT8/CCT2",7,"9-Topic Analysis","Topic k6"
"GO:0090672","BP","GO:0090672","telomerase RNA localization","7/108","21/17073",3.59818037586951e-11,1.40951796647042e-09,1.09475002124127e-09,"CCT3/CCT6A/CCT5/CCT4/CCT7/CCT8/CCT2",7,"9-Topic Analysis","Topic k6"
"GO:0090685","BP","GO:0090685","RNA localization to nucleus","7/108","21/17073",3.59818037586951e-11,1.40951796647042e-09,1.09475002124127e-09,"CCT3/CCT6A/CCT5/CCT4/CCT7/CCT8/CCT2",7,"9-Topic Analysis","Topic k6"
"GO:0061013","BP","GO:0061013","regulation of mRNA catabolic process","14/108","204/17073",4.02947849943188e-11,1.54868824591372e-09,1.20284134749675e-09,"NPM1/PSMA3/PSMB1/PSMB1/PSMB2/EXOSC8/PSMA4/PSMA5/PSMC5/UBB/PSMB6/PSMB3/PSMB3/PSMC3",14,"9-Topic Analysis","Topic k6"
"GO:0038095","BP","GO:0038095","Fc-epsilon receptor signaling pathway","12/108","133/17073",4.46209533934638e-11,1.67531370806301e-09,1.30118931515319e-09,"PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/PSMB6/PSMB3/PSMB3/SKP1/PSMC3",12,"9-Topic Analysis","Topic k6"
"GO:1900182","BP","GO:1900182","positive regulation of protein localization to nucleus","10/108","76/17073",4.5234292559384e-11,1.67531370806301e-09,1.30118931515319e-09,"RAN/CCT3/CCT6A/CCT5/CCT4/CCT7/CCT8/CCT2/PARK7/CDK1",10,"9-Topic Analysis","Topic k6"
"GO:0032212","BP","GO:0032212","positive regulation of telomere maintenance via telomerase","8/108","36/17073",5.1488159293391e-11,1.8728817942971e-09,1.45463728229261e-09,"CCT3/CCT6A/CCT5/CCT4/CCT7/CCT8/XRCC5/CCT2",8,"9-Topic Analysis","Topic k6"
"GO:1901532","BP","GO:1901532","regulation of hematopoietic progenitor cell differentiation","11/108","106/17073",6.50492182345809e-11,2.32465364112002e-09,1.80552123742521e-09,"PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/PSMB6/PSMB3/PSMB3/PSMC3",11,"9-Topic Analysis","Topic k6"
"GO:0043618","BP","GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress","12/108","138/17073",6.89938308037846e-11,2.42311091978119e-09,1.88199142827746e-09,"PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/UBB/PSMB6/PSMB3/PSMB3/PSMC3",12,"9-Topic Analysis","Topic k6"
"GO:0097711","BP","GO:0097711","ciliary basal body-plasma membrane docking","11/108","107/17073",7.21243611779901e-11,2.4901241308401e-09,1.93403951562032e-09,"HSP90AA1/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B/CDK1",11,"9-Topic Analysis","Topic k6"
"GO:0043620","BP","GO:0043620","regulation of DNA-templated transcription in response to stress","12/108","145/17073",1.23426269463772e-10,4.19032184829506e-09,3.25455584217631e-09,"PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/UBB/PSMB6/PSMB3/PSMB3/PSMC3",12,"9-Topic Analysis","Topic k6"
"GO:0010565","BP","GO:0010565","regulation of cellular ketone metabolic process","13/108","182/17073",1.27261853755372e-10,4.21033883216675e-09,3.27010271283706e-09,"PSMA3/PSMB1/PSMB1/PSMB2/ODC1/PSMA4/PSMA5/PSMC5/PSMB6/PSMB3/PSMB3/PARK7/PSMC3",13,"9-Topic Analysis","Topic k6"
"GO:1904358","BP","GO:1904358","positive regulation of telomere maintenance via telomere lengthening","8/108","40/17073",1.28149733723288e-10,4.21033883216675e-09,3.27010271283706e-09,"CCT3/CCT6A/CCT5/CCT4/CCT7/CCT8/XRCC5/CCT2",8,"9-Topic Analysis","Topic k6"
"GO:0071347","BP","GO:0071347","cellular response to interleukin-1","13/108","187/17073",1.7849097899473e-10,5.7712083208296e-09,4.482405036409e-09,"PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/UBB/PSMB6/PSMB3/PSMB3/SKP1/PSMC3",13,"9-Topic Analysis","Topic k6"
"GO:2000278","BP","GO:2000278","regulation of DNA biosynthetic process","11/108","120/17073",2.52405868771954e-10,8.03360554200733e-09,6.23957270993826e-09,"HSP90AA1/HSP90AB1/CCT3/CCT6A/CCT5/CCT4/PTGES3/CCT7/CCT8/XRCC5/CCT2",11,"9-Topic Analysis","Topic k6"
"GO:0002223","BP","GO:0002223","stimulatory C-type lectin receptor signaling pathway","12/108","158/17073",3.36144752830867e-10,1.04610070982087e-08,8.12489660677861e-09,"PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/PSMB6/PSMB3/PSMB3/SKP1/PSMC3",12,"9-Topic Analysis","Topic k6"
"GO:0002218","BP","GO:0002218","activation of innate immune response","17/108","388/17073",3.3894279257819e-10,1.04610070982087e-08,8.12489660677861e-09,"PSMA3/HSPD1/PSMB1/PSMB1/C1QBP/PSMB2/HMGB1/PSMA4/PSMA5/PSMC5/UBB/PSMB6/XRCC5/PSMB3/PSMB3/SKP1/PSMC3",17,"9-Topic Analysis","Topic k6"
"GO:0051054","BP","GO:0051054","positive regulation of DNA metabolic process","14/108","241/17073",3.68383708108658e-10,1.11999643793632e-08,8.69883288746760e-09,"HSP90AA1/HSP90AB1/CCT3/CCT6A/CCT5/HMGB1/CACYBP/CCT4/PTGES3/CCT7/CCT8/XRCC5/CCT2/CDK1",14,"9-Topic Analysis","Topic k6"
"GO:0016579","BP","GO:0016579","protein deubiquitination","15/108","292/17073",4.60204025158697e-10,1.37858176360039e-08,1.07072236813239e-08,"PSMA3/PSMB1/PSMB1/PSMB2/CDC20/PSMA4/PSMA5/PSMC5/UBB/PSMB6/PSMB3/PSMB3/PARK7/PSMC3/CDK1",15,"9-Topic Analysis","Topic k6"
"GO:0042180","BP","GO:0042180","cellular ketone metabolic process","14/108","246/17073",4.82326432033868e-10,1.42391151022172e-08,1.10592925605935e-08,"PSMA3/PSMB1/PSMB1/PSMB2/ODC1/PSMA4/PSMA5/PSMC5/TPI1/PSMB6/PSMB3/PSMB3/PARK7/PSMC3",14,"9-Topic Analysis","Topic k6"
"GO:0002220","BP","GO:0002220","innate immune response activating cell surface receptor signaling pathway","12/108","164/17073",5.17756475168525e-10,1.50667134274041e-08,1.17020749199743e-08,"PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/PSMB6/PSMB3/PSMB3/SKP1/PSMC3",12,"9-Topic Analysis","Topic k6"
"GO:0038061","BP","GO:0038061","NIK/NF-kappaB signaling","13/108","206/17073",5.92132597833275e-10,1.6915384115481e-08,1.31379078239764e-08,"PRDX1/PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/PSMB6/PSMB3/PSMB3/SKP1/PSMC3",13,"9-Topic Analysis","Topic k6"
"GO:0060071","BP","GO:0060071","Wnt signaling pathway, planar cell polarity pathway","11/108","130/17073",5.9976167702217e-10,1.6915384115481e-08,1.31379078239764e-08,"PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/PSMB6/PSMB3/PSMB3/PSMC3",11,"9-Topic Analysis","Topic k6"
"GO:0006402","BP","GO:0006402","mRNA catabolic process","17/108","403/17073",6.06196877972563e-10,1.6915384115481e-08,1.31379078239764e-08,"NPM1/PSMA3/PSMB1/PSMB1/PSMB2/EXOSC8/MAGOH/PSMA4/PSMA5/SSB/PSMC5/UBB/RBM8A/PSMB6/PSMB3/PSMB3/PSMC3",17,"9-Topic Analysis","Topic k6"
"GO:0090175","BP","GO:0090175","regulation of establishment of planar polarity","11/108","132/17073",7.06822665483159e-10,1.92153146814344e-08,1.49242270450331e-08,"PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/PSMB6/PSMB3/PSMB3/PSMC3",11,"9-Topic Analysis","Topic k6"
"GO:0001906","BP","GO:0001906","cell killing","13/108","209/17073",7.07485813013048e-10,1.92153146814344e-08,1.49242270450331e-08,"PRDX1/GAPDH/HSP90AB1/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B/HMGN2",13,"9-Topic Analysis","Topic k6"
"GO:0070555","BP","GO:0070555","response to interleukin-1","13/108","211/17073",7.95356690743568e-10,2.13176523558506e-08,1.6557079033069e-08,"PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/UBB/PSMB6/PSMB3/PSMB3/SKP1/PSMC3",13,"9-Topic Analysis","Topic k6"
"GO:0070646","BP","GO:0070646","protein modification by small protein removal","15/108","305/17073",8.40197164300902e-10,2.22270340737784e-08,1.72633812432571e-08,"PSMA3/PSMB1/PSMB1/PSMB2/CDC20/PSMA4/PSMA5/PSMC5/UBB/PSMB6/PSMB3/PSMB3/PARK7/PSMC3/CDK1",15,"9-Topic Analysis","Topic k6"
"GO:0007051","BP","GO:0007051","spindle organization","12/108","172/17073",8.9682539936833e-10,2.31983700487705e-08,1.8017802332275e-08,"RAN/STMN1/CCNB1/CDC20/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB",12,"9-Topic Analysis","Topic k6"
"GO:2000736","BP","GO:2000736","regulation of stem cell differentiation","11/108","135/17073",8.99691327370087e-10,2.31983700487705e-08,1.8017802332275e-08,"PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/PSMB6/PSMB3/PSMB3/PSMC3",11,"9-Topic Analysis","Topic k6"
"GO:0071456","BP","GO:0071456","cellular response to hypoxia","13/108","218/17073",1.18671352463114e-09,3.02166931209205e-08,2.34688214147448e-08,"PSMA3/PSMB1/PSMB1/CCNB1/PSMB2/PSMA4/PSMA5/PSMC5/UBB/PSMB6/PSMB3/PSMB3/PSMC3",13,"9-Topic Analysis","Topic k6"
"GO:0002758","BP","GO:0002758","innate immune response-activating signal transduction","16/108","368/17073",1.31737761710406e-09,3.31296074819873e-08,2.57312353282314e-08,"PSMA3/HSPD1/PSMB1/PSMB1/C1QBP/PSMB2/HMGB1/PSMA4/PSMA5/PSMC5/UBB/PSMB6/PSMB3/PSMB3/SKP1/PSMC3",16,"9-Topic Analysis","Topic k6"
"GO:0002244","BP","GO:0002244","hematopoietic progenitor cell differentiation","12/108","181/17073",1.60971393694448e-09,3.99876498726329e-08,3.1057766973396e-08,"PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/PSMB6/XRCC5/PSMB3/PSMB3/PSMC3",12,"9-Topic Analysis","Topic k6"
"GO:0006401","BP","GO:0006401","RNA catabolic process","17/108","431/17073",1.68247840967097e-09,4.11056968288167e-08,3.19261361309002e-08,"NPM1/PSMA3/PSMB1/PSMB1/PSMB2/EXOSC8/MAGOH/PSMA4/PSMA5/SSB/PSMC5/UBB/RBM8A/PSMB6/PSMB3/PSMB3/PSMC3",17,"9-Topic Analysis","Topic k6"
"GO:0000209","BP","GO:0000209","protein polyubiquitination","15/108","321/17073",1.69508028160069e-09,4.11056968288167e-08,3.19261361309002e-08,"UBE2C/PSMA3/PSMB1/PSMB1/UBE2S/PSMB2/PSMA4/PSMA5/PSMC5/UBB/PSMB6/PSMB3/PSMB3/SKP1/PSMC3",15,"9-Topic Analysis","Topic k6"
"GO:0001736","BP","GO:0001736","establishment of planar polarity","11/108","146/17073",2.07648185262208e-09,4.9183645741758e-08,3.82001496265727e-08,"PSMA3/PSMB1/PSMB1/PSMB2/PSMA4/PSMA5/PSMC5/PSMB6/PSMB3/PSMB3/PSMC3",11,"9-Topic Analysis","Topic k6"
